track,proj,blk,stk,dist,reg,ten,floor,date,base_sqft,ph_sqft,extra,extra_pct,n_base,base_price,ph_price,base_psf,ph_psf,void_psf,ratio,headline_drop
newsale,LE QUEST,6 BUKIT BATOK STREET 41,14,23,West Region,LH,16,2019-07-12,710,807,97,0.136,3,1075756,1111000,1514,1376,364,0.2402,-0.0912
newsale,LE QUEST,8 BUKIT BATOK STREET 41,18,23,West Region,LH,16,2017-08-05,592,732,140,0.236,11,805888,854000,1361,1167,344,0.2526,-0.1429
newsale,LE QUEST,8 BUKIT BATOK STREET 41,20,23,West Region,LH,16,2017-08-05,980,1141,161,0.165,6,1283628,1335000,1310,1170,318,0.2428,-0.1072
newsale,LE QUEST,8 BUKIT BATOK STREET 41,22,23,West Region,LH,16,2017-08-05,700,829,129,0.185,10,942156,985000,1347,1188,332,0.2463,-0.1175
newsale,LE QUEST,8 BUKIT BATOK STREET 41,23,23,West Region,LH,16,2018-05-19,1313,1528,215,0.164,3,1859408,1943000,1416,1271,388,0.2742,-0.1022
newsale,LE QUEST,8 BUKIT BATOK STREET 41,24,23,West Region,LH,16,2018-07-05,818,936,118,0.145,6,1152406,1213000,1409,1295,512,0.3633,-0.0805
newsale,LE QUEST,8 BUKIT BATOK STREET 41,25,23,West Region,LH,16,2017-08-05,495,614,118,0.239,11,662432,712000,1338,1160,419,0.3129,-0.1326
newsale,LEEDON GREEN,28 LEEDON HEIGHTS,09,10,Central Region,FH,12,2022-08-29,614,753,140,0.228,5,1760520,1943000,2869,2579,1304,0.4545,-0.1013
newsale,LEEDON GREEN,28 LEEDON HEIGHTS,10,10,Central Region,FH,12,2022-12-06,700,818,118,0.169,5,2156880,2245000,3083,2744,744,0.2414,-0.1098
newsale,LEEDON GREEN,28 LEEDON HEIGHTS,11,10,Central Region,FH,12,2021-07-16,1496,1744,248,0.165,9,3879300,4127760,2593,2367,1004,0.3871,-0.087
newsale,LEEDON GREEN,28 LEEDON HEIGHTS,12,10,Central Region,FH,12,2021-07-16,710,840,129,0.182,3,1972732,2067800,2777,2463,736,0.265,-0.1131
newsale,LEEDON GREEN,28 LEEDON HEIGHTS,14,10,Central Region,FH,12,2022-05-29,818,926,108,0.132,3,2428676,2362000,2969,2552,-619,-0.2086,-0.1405
newsale,LEEDON GREEN,28 LEEDON HEIGHTS,15,10,Central Region,FH,12,2021-09-25,1044,1163,118,0.113,9,3032064,3191000,2904,2745,1342,0.4623,-0.0548
newsale,LEEDON GREEN,28 LEEDON HEIGHTS,16,10,Central Region,FH,12,2022-10-12,538,678,140,0.26,7,1533180,1736000,2849,2560,1449,0.5088,-0.1014
newsale,LEEDON GREEN,30 LEEDON HEIGHTS,17,10,Central Region,FH,12,2023-09-20,538,678,140,0.26,5,1636520,1768000,3041,2607,940,0.309,-0.1426
newsale,LEEDON GREEN,30 LEEDON HEIGHTS,21,10,Central Region,FH,12,2023-05-29,710,840,129,0.182,4,2024032,2138000,2849,2546,882,0.3097,-0.1062
newsale,LEEDON GREEN,30 LEEDON HEIGHTS,22,10,Central Region,FH,12,2021-01-31,1044,1163,118,0.113,7,2768528,2938000,2652,2527,1431,0.5398,-0.0469
newsale,LEEDON GREEN,30 LEEDON HEIGHTS,23,10,Central Region,FH,12,2021-09-16,818,926,108,0.132,9,2363392,2488000,2889,2688,1158,0.4007,-0.0697
newsale,LEEDON GREEN,32 LEEDON HEIGHTS,25,10,Central Region,FH,12,2023-04-04,474,603,129,0.273,4,1429648,1499000,3019,2487,537,0.1779,-0.1762
newsale,LEEDON GREEN,32 LEEDON HEIGHTS,26,10,Central Region,FH,12,2023-07-15,700,807,108,0.154,7,2170648,2248000,3102,2785,719,0.2316,-0.1024
newsale,LEEDON GREEN,32 LEEDON HEIGHTS,28,10,Central Region,FH,12,2023-07-11,710,840,129,0.182,5,2080768,2106000,2929,2508,195,0.0667,-0.1436
newsale,LEEDON GREEN,32 LEEDON HEIGHTS,29,10,Central Region,FH,12,2023-07-11,710,840,129,0.182,5,2034144,2116000,2863,2520,634,0.2213,-0.1198
newsale,LEEDON GREEN,32 LEEDON HEIGHTS,30,10,Central Region,FH,12,2023-06-07,818,926,108,0.132,5,2467380,2536000,3016,2740,637,0.2114,-0.0917
newsale,LEEDON GREEN,32 LEEDON HEIGHTS,32,10,Central Region,FH,12,2023-08-09,538,678,140,0.26,5,1617176,1668000,3005,2460,363,0.1209,-0.1814
newsale,LEEDON GREEN,32 LEEDON HEIGHTS,33,10,Central Region,FH,12,2023-06-01,474,603,129,0.273,3,1428944,1509000,3017,2503,620,0.2054,-0.1703
newsale,LIV @ MB,114A ARTHUR ROAD,01,15,Central Region,LH,19,2022-09-18,1302,1668,366,0.281,7,3397680,4382000,2609,2626,2690,1.031,0.0068
newsale,LIV @ MB,114A ARTHUR ROAD,04,15,Central Region,LH,19,2023-08-12,1302,1518,215,0.165,9,3343120,4008000,2567,2641,3088,1.2032,0.0288
newsale,LIV @ MB,114D ARTHUR ROAD,13,15,Central Region,LH,19,2023-08-10,1302,1668,366,0.281,6,3314216,4194000,2545,2514,2404,0.9447,-0.0121
newsale,LIV @ MB,114D ARTHUR ROAD,16,15,Central Region,LH,19,2023-08-04,1206,1518,312,0.259,6,3052935,3889000,2532,2562,2678,1.0577,0.0119
newsale,MARGARET VILLE,20 MARGARET DRIVE,02,03,Central Region,LH,40,2019-10-17,527,635,108,0.204,11,1123699,1205424,2130,1898,759,0.3564,-0.1091
newsale,MARGARET VILLE,20 MARGARET DRIVE,03,03,Central Region,LH,40,2019-09-04,915,1141,226,0.247,30,1716393,1826230,1876,1601,486,0.259,-0.1468
newsale,MARGARET VILLE,20 MARGARET DRIVE,04,03,Central Region,LH,40,2019-09-10,829,1023,194,0.234,27,1569502,1676388,1894,1639,552,0.2913,-0.1343
newsale,MARGARET VILLE,20 MARGARET DRIVE,05,03,Central Region,LH,40,2019-07-06,463,570,108,0.233,16,997812,1068102,2156,1872,653,0.3029,-0.1315
newsale,MARGARET VILLE,20 MARGARET DRIVE,06,03,Central Region,LH,40,2019-09-28,657,775,118,0.18,18,1295205,1362788,1973,1758,571,0.2893,-0.1086
newsale,MARGARET VILLE,20 MARGARET DRIVE,07,03,Central Region,LH,40,2019-08-30,969,1130,161,0.167,27,1879278,1951376,1940,1727,447,0.2302,-0.11
newsale,MARGARET VILLE,20 MARGARET DRIVE,08,03,Central Region,LH,40,2019-09-04,1184,1464,280,0.236,30,2256295,2334262,1906,1595,279,0.1462,-0.1632
newsale,MAYFAIR GARDENS,10 RIFLE RANGE ROAD,18,21,Central Region,LH,5,2021-05-01,506,592,86,0.17,3,1023866,1051000,2024,1775,315,0.1557,-0.1228
newsale,MAYFAIR GARDENS,12 RIFLE RANGE ROAD,21,21,Central Region,LH,5,2018-10-15,1130,1572,441,0.39,4,2118118,3158000,1874,2009,2356,1.2573,0.0723
newsale,MAYFAIR GARDENS,12 RIFLE RANGE ROAD,23,21,Central Region,LH,5,2018-09-29,495,570,75,0.152,4,1021574,1052000,2063,1844,404,0.1957,-0.1062
newsale,MAYFAIR GARDENS,12 RIFLE RANGE ROAD,24,21,Central Region,LH,5,2018-09-30,570,646,75,0.132,4,1130964,1180000,1982,1827,651,0.3283,-0.0784
newsale,MAYFAIR GARDENS,12 RIFLE RANGE ROAD,26,21,Central Region,LH,5,2018-11-18,764,850,86,0.113,4,1488872,1560240,1948,1835,829,0.4254,-0.0582
newsale,MAYFAIR GARDENS,12 RIFLE RANGE ROAD,27,21,Central Region,LH,5,2019-04-08,560,635,75,0.135,4,1113612,1202000,1990,1893,1173,0.5896,-0.0487
newsale,MAYFAIR GARDENS,12 RIFLE RANGE ROAD,28,21,Central Region,LH,5,2019-04-06,560,635,75,0.135,4,1116172,1200000,1994,1890,1113,0.5579,-0.0525
newsale,MAYFAIR GARDENS,12 RIFLE RANGE ROAD,30,21,Central Region,LH,5,2022-03-19,753,840,86,0.114,3,1610673,1701810,2138,2027,1058,0.4951,-0.0518
newsale,MAYFAIR GARDENS,16 RIFLE RANGE ROAD,31,21,Central Region,LH,5,2018-09-29,1012,1539,527,0.521,4,2049710,3088000,2026,2006,1969,0.9718,-0.0097
newsale,MAYFAIR GARDENS,16 RIFLE RANGE ROAD,33,21,Central Region,LH,5,2018-09-29,560,635,75,0.135,4,1123692,1177000,2008,1853,707,0.3524,-0.0768
newsale,MAYFAIR GARDENS,16 RIFLE RANGE ROAD,34,21,Central Region,LH,5,2018-09-29,797,915,118,0.149,4,1611600,1683000,2023,1839,603,0.2981,-0.0908
newsale,MAYFAIR GARDENS,16 RIFLE RANGE ROAD,39,21,Central Region,LH,5,2019-04-12,635,753,118,0.186,4,1228808,1288000,1935,1709,500,0.2584,-0.1165
newsale,MAYFAIR GARDENS,16 RIFLE RANGE ROAD,40,21,Central Region,LH,5,2019-01-13,850,1023,172,0.203,3,1628928,1716764,1916,1679,510,0.2663,-0.1236
newsale,MAYFAIR GARDENS,16 RIFLE RANGE ROAD,42,21,Central Region,LH,5,2019-05-31,581,657,75,0.13,3,1142552,1195000,1966,1820,696,0.3542,-0.0741
newsale,MAYFAIR GARDENS,8 RIFLE RANGE ROAD,03,21,Central Region,LH,5,2021-10-10,570,646,75,0.132,3,1185724,1231000,2078,1906,601,0.2891,-0.0829
newsale,MAYFAIR GARDENS,8 RIFLE RANGE ROAD,04,21,Central Region,LH,5,2021-11-07,570,646,75,0.132,3,1184400,1244430,2076,1927,797,0.3837,-0.0719
newsale,MAYFAIR GARDENS,8 RIFLE RANGE ROAD,08,21,Central Region,LH,5,2018-10-09,506,592,86,0.17,3,1004000,1032000,1985,1743,325,0.1638,-0.1216
newsale,MAYFAIR GARDENS,8 RIFLE RANGE ROAD,09,21,Central Region,LH,5,2019-01-29,753,861,108,0.143,3,1469856,1556000,1951,1807,800,0.4102,-0.0737
newsale,MAYFAIR MODERN,2 RIFLE RANGE ROAD,03,21,Central Region,LH,8,2019-07-07,807,969,161,0.2,4,1738533,1818600,2154,1877,496,0.2303,-0.1283
newsale,MAYFAIR MODERN,2 RIFLE RANGE ROAD,05,21,Central Region,LH,8,2020-01-09,958,1141,183,0.191,4,2072085,2145132,2163,1880,399,0.1846,-0.1308
newsale,MAYFAIR MODERN,2 RIFLE RANGE ROAD,07,21,Central Region,LH,8,2020-09-13,689,797,108,0.156,4,1429174,1556200,2075,1954,1180,0.5688,-0.0583
newsale,MAYFAIR MODERN,2 RIFLE RANGE ROAD,10,21,Central Region,LH,8,2022-06-26,517,624,108,0.208,6,1194822,1258290,2313,2015,590,0.255,-0.1285
newsale,MAYFAIR MODERN,6 RIFLE RANGE ROAD,12,21,Central Region,LH,8,2019-10-25,958,1141,183,0.191,3,1958603,2062400,2044,1808,567,0.2775,-0.1159
newsale,MAYFAIR MODERN,6 RIFLE RANGE ROAD,13,21,Central Region,LH,8,2019-05-01,807,969,161,0.2,3,1654391,1743000,2049,1799,549,0.2678,-0.122
newsale,MAYFAIR MODERN,6 RIFLE RANGE ROAD,14,21,Central Region,LH,8,2020-08-07,807,969,161,0.2,4,1695588,1764477,2100,1821,427,0.2031,-0.1328
newsale,MAYFAIR MODERN,6 RIFLE RANGE ROAD,15,21,Central Region,LH,8,2020-02-23,506,635,129,0.255,4,1042889,1098999,2061,1730,434,0.2107,-0.1605
newsale,MAYFAIR MODERN,6 RIFLE RANGE ROAD,17,21,Central Region,LH,8,2022-03-07,1292,1518,226,0.175,4,2708594,2821000,2097,1859,497,0.2371,-0.1136
newsale,MAYFAIR MODERN,6 RIFLE RANGE ROAD,21,21,Central Region,LH,8,2020-12-31,689,797,108,0.156,5,1445136,1492000,2098,1873,435,0.2075,-0.1071
newsale,MEYER MANSION,79 MEYER ROAD,03,15,Central Region,FH,25,2020-08-31,1496,1830,334,0.223,7,3984242,4468900,2663,2442,1452,0.5454,-0.0829
newsale,MEYER MANSION,79 MEYER ROAD,04,15,Central Region,FH,25,2022-09-18,1399,1722,323,0.231,23,3854544,4388000,2755,2548,1652,0.5997,-0.0751
newsale,MEYER MANSION,79 MEYER ROAD,05,15,Central Region,FH,25,2022-09-14,689,883,194,0.281,14,2106216,2417600,3057,2739,1607,0.5257,-0.1041
newsale,MEYER MANSION,79 MEYER ROAD,06,15,Central Region,FH,25,2022-09-07,1109,1324,215,0.194,22,3006758,3432000,2712,2592,1975,0.7284,-0.0442
newsale,MEYER MANSION,79 MEYER ROAD,07,15,Central Region,FH,25,2021-09-01,1765,2142,377,0.213,16,4807114,5146400,2723,2403,901,0.3307,-0.1177
newsale,MEYER MANSION,79 MEYER ROAD,08,15,Central Region,FH,25,2020-06-24,1722,2099,377,0.219,7,4769010,5262444,2769,2507,1310,0.473,-0.0946
newsale,MIDTOWN BAY,122 BEACH ROAD,10,07,Central Region,LH,26,2019-10-08,753,1152,398,0.529,4,2223025,2880400,2950,2501,1651,0.5595,-0.1523
newsale,MOOI RESIDENCES,139 HOLLAND ROAD,01,10,Central Region,FH,5,2023-01-03,850,1281,431,0.506,3,2167524,3288888,2549,2568,2604,1.0218,0.0073
newsale,NEWPORT RESIDENCES,80 ANSON ROAD,06,02,Central Region,FH,44,2026-01-31,452,646,194,0.429,12,1446612,2072000,3200,3208,3228,1.0087,0.0026
newsale,NORMANTON PARK,45 NORMANTON PARK,01,05,Central Region,LH,24,2021-01-16,689,818,129,0.187,22,1242536,1285184,1804,1571,330,0.1831,-0.129
newsale,NORMANTON PARK,45 NORMANTON PARK,02,05,Central Region,LH,24,2021-07-18,764,883,118,0.155,22,1368764,1466000,1791,1661,821,0.4585,-0.0726
newsale,NORMANTON PARK,45 NORMANTON PARK,03,05,Central Region,LH,24,2021-12-21,1313,1453,140,0.107,22,2499768,2499000,1904,1720,-5,-0.0029,-0.0966
newsale,NORMANTON PARK,45 NORMANTON PARK,04,05,Central Region,LH,24,2021-11-14,721,861,140,0.194,4,1348590,1517000,1870,1762,1204,0.6436,-0.0579
newsale,NORMANTON PARK,45 NORMANTON PARK,05,05,Central Region,LH,24,2021-04-28,721,861,140,0.194,22,1345986,1434426,1866,1666,632,0.3386,-0.1075
newsale,NORMANTON PARK,45 NORMANTON PARK,06,05,Central Region,LH,24,2022-05-30,1087,1227,140,0.129,22,2135404,2167000,1964,1766,226,0.1149,-0.1009
newsale,NORMANTON PARK,45 NORMANTON PARK,07,05,Central Region,LH,24,2021-07-28,775,893,118,0.153,22,1409254,1491000,1818,1669,690,0.3797,-0.0822
newsale,NORMANTON PARK,45 NORMANTON PARK,08,05,Central Region,LH,24,2021-01-15,657,753,97,0.148,22,1188229,1212880,1810,1610,254,0.1406,-0.1105
newsale,NORMANTON PARK,47 NORMANTON PARK,09,05,Central Region,LH,24,2021-10-04,517,646,129,0.25,22,941723,1046000,1823,1620,807,0.4429,-0.1114
newsale,NORMANTON PARK,47 NORMANTON PARK,10,05,Central Region,LH,24,2021-07-21,829,947,118,0.143,22,1576438,1591000,1902,1680,123,0.0647,-0.1169
newsale,NORMANTON PARK,47 NORMANTON PARK,11,05,Central Region,LH,24,2021-02-06,936,1055,118,0.126,22,1701541,1763960,1817,1672,527,0.2901,-0.0797
newsale,NORMANTON PARK,47 NORMANTON PARK,12,05,Central Region,LH,24,2021-04-24,667,797,129,0.194,22,1255961,1334178,1882,1675,606,0.3218,-0.11
newsale,NORMANTON PARK,47 NORMANTON PARK,13,05,Central Region,LH,24,2021-07-13,657,786,129,0.197,22,1224238,1337000,1865,1702,873,0.4682,-0.0874
newsale,NORMANTON PARK,47 NORMANTON PARK,14,05,Central Region,LH,24,2021-02-14,936,1066,129,0.138,20,1722749,1752920,1840,1645,234,0.127,-0.1058
newsale,NORMANTON PARK,47 NORMANTON PARK,15,05,Central Region,LH,24,2022-03-03,969,1109,140,0.144,22,1827162,1873000,1886,1689,328,0.1737,-0.1043
newsale,NORMANTON PARK,47 NORMANTON PARK,16,05,Central Region,LH,24,2022-03-28,527,646,118,0.224,9,994896,1097000,1886,1699,862,0.4572,-0.0995
newsale,NORMANTON PARK,47 NORMANTON PARK,17,05,Central Region,LH,24,2021-11-14,527,646,118,0.224,14,1014740,1064000,1924,1647,416,0.2163,-0.1437
newsale,NORMANTON PARK,49 NORMANTON PARK,19,05,Central Region,LH,24,2022-04-03,829,947,118,0.143,17,1615872,1687000,1950,1781,601,0.3081,-0.0865
newsale,NORMANTON PARK,49 NORMANTON PARK,20,05,Central Region,LH,24,2021-01-15,1098,1238,140,0.127,13,2039645,2058868,1858,1663,137,0.0739,-0.1047
newsale,NORMANTON PARK,49 NORMANTON PARK,21,05,Central Region,LH,24,2021-05-18,667,797,129,0.194,22,1250438,1330990,1874,1671,624,0.3328,-0.1082
newsale,NORMANTON PARK,49 NORMANTON PARK,22,05,Central Region,LH,24,2021-04-24,657,786,129,0.197,22,1233110,1323624,1878,1684,701,0.3731,-0.103
newsale,NORMANTON PARK,49 NORMANTON PARK,23,05,Central Region,LH,24,2021-06-14,936,1066,129,0.138,22,1752198,1808000,1871,1697,432,0.2309,-0.0932
newsale,NORMANTON PARK,49 NORMANTON PARK,24,05,Central Region,LH,24,2022-03-10,969,1109,140,0.144,21,1846260,1916000,1906,1728,498,0.2615,-0.0932
newsale,NORMANTON PARK,49 NORMANTON PARK,25,05,Central Region,LH,24,2022-04-03,527,657,129,0.245,17,1017951,1114000,1930,1697,744,0.3853,-0.1209
newsale,NORMANTON PARK,49 NORMANTON PARK,26,05,Central Region,LH,24,2022-04-07,527,657,129,0.245,20,1026430,1114000,1946,1697,678,0.3484,-0.1282
newsale,NORMANTON PARK,51 NORMANTON PARK,27,05,Central Region,LH,24,2022-03-30,517,646,129,0.25,16,1024800,1120000,1983,1734,737,0.3716,-0.1257
newsale,NORMANTON PARK,51 NORMANTON PARK,28,05,Central Region,LH,24,2021-11-17,829,947,118,0.143,13,1591296,1696000,1920,1790,884,0.4606,-0.0674
newsale,NORMANTON PARK,51 NORMANTON PARK,29,05,Central Region,LH,24,2021-01-15,1098,1238,140,0.127,17,2033913,2037500,1852,1646,26,0.0138,-0.1115
newsale,NORMANTON PARK,51 NORMANTON PARK,30,05,Central Region,LH,24,2021-04-07,667,797,129,0.194,22,1257532,1338163,1884,1680,624,0.3313,-0.1084
newsale,NORMANTON PARK,51 NORMANTON PARK,31,05,Central Region,LH,24,2021-03-11,657,786,129,0.197,22,1241950,1305546,1891,1661,492,0.2603,-0.1216
newsale,NORMANTON PARK,51 NORMANTON PARK,32,05,Central Region,LH,24,2021-07-14,936,1066,129,0.138,22,1782362,1839000,1903,1726,438,0.2304,-0.0933
newsale,NORMANTON PARK,51 NORMANTON PARK,33,05,Central Region,LH,24,2022-06-01,969,1109,140,0.144,11,1863344,1899000,1923,1713,255,0.1325,-0.1095
newsale,NORMANTON PARK,51 NORMANTON PARK,34,05,Central Region,LH,24,2022-01-08,527,657,129,0.245,20,1064334,1118070,2018,1703,416,0.2062,-0.1562
newsale,NORMANTON PARK,51 NORMANTON PARK,35,05,Central Region,LH,24,2022-04-02,527,657,129,0.245,18,1063474,1141000,2016,1738,600,0.2977,-0.1382
newsale,NORMANTON PARK,53 NORMANTON PARK,36,05,Central Region,LH,24,2021-07-25,560,678,118,0.212,22,1081532,1141000,1932,1683,502,0.2599,-0.1292
newsale,NORMANTON PARK,53 NORMANTON PARK,37,05,Central Region,LH,24,2022-06-05,1087,1249,161,0.149,22,2143912,2193000,1972,1756,304,0.1542,-0.1094
newsale,NORMANTON PARK,53 NORMANTON PARK,38,05,Central Region,LH,24,2021-01-15,1615,1798,183,0.113,14,2966691,3066523,1837,1706,546,0.2969,-0.0716
newsale,NORMANTON PARK,53 NORMANTON PARK,39,05,Central Region,LH,24,2021-01-15,732,861,129,0.176,22,1376091,1431163,1880,1662,426,0.2268,-0.116
newsale,NORMANTON PARK,53 NORMANTON PARK,40,05,Central Region,LH,24,2021-01-15,732,872,140,0.191,22,1381943,1437361,1888,1649,396,0.2098,-0.1268
newsale,NORMANTON PARK,53 NORMANTON PARK,41,05,Central Region,LH,24,2021-01-16,1313,1475,161,0.123,15,2452579,2497028,1868,1693,275,0.1474,-0.0933
newsale,NORMANTON PARK,53 NORMANTON PARK,42,05,Central Region,LH,24,2022-03-13,1335,1496,161,0.121,21,2594172,2647000,1944,1769,327,0.1683,-0.0897
newsale,NORMANTON PARK,53 NORMANTON PARK,43,05,Central Region,LH,24,2021-09-10,570,689,118,0.208,22,1093878,1176000,1917,1707,694,0.3617,-0.1097
newsale,NORMANTON PARK,53 NORMANTON PARK,44,05,Central Region,LH,24,2021-09-18,581,700,118,0.204,22,1141836,1197000,1964,1711,466,0.2372,-0.1291
newsale,NORMANTON PARK,55 NORMANTON PARK,45,05,Central Region,LH,24,2021-12-14,560,678,118,0.212,18,1094810,1175640,1956,1734,683,0.349,-0.1137
newsale,NORMANTON PARK,55 NORMANTON PARK,46,05,Central Region,LH,24,2022-05-22,1087,1238,151,0.139,12,2109228,2186000,1940,1766,509,0.2626,-0.0898
newsale,NORMANTON PARK,55 NORMANTON PARK,47,05,Central Region,LH,24,2021-01-15,1615,1798,183,0.113,16,3004496,3066523,1861,1706,339,0.1822,-0.0833
newsale,NORMANTON PARK,55 NORMANTON PARK,48,05,Central Region,LH,24,2021-01-17,732,850,118,0.162,22,1387777,1438200,1896,1691,426,0.2246,-0.108
newsale,NORMANTON PARK,55 NORMANTON PARK,49,05,Central Region,LH,24,2021-01-17,732,861,129,0.176,22,1387777,1445619,1896,1679,448,0.2362,-0.1146
newsale,NORMANTON PARK,55 NORMANTON PARK,50,05,Central Region,LH,24,2021-01-16,1313,1475,161,0.123,10,2484912,2497028,1892,1693,75,0.0397,-0.1051
newsale,NORMANTON PARK,55 NORMANTON PARK,51,05,Central Region,LH,24,2022-06-07,958,1087,129,0.135,22,1866462,1921000,1948,1767,422,0.2167,-0.0931
newsale,NORMANTON PARK,55 NORMANTON PARK,52,05,Central Region,LH,24,2021-12-19,570,689,118,0.208,22,1126220,1193820,1974,1733,571,0.2892,-0.1222
newsale,NORMANTON PARK,55 NORMANTON PARK,53,05,Central Region,LH,24,2021-11-13,581,700,118,0.204,14,1124756,1203000,1935,1719,661,0.3415,-0.1114
newsale,NORMANTON PARK,57 NORMANTON PARK,54,05,Central Region,LH,24,2022-02-03,517,657,140,0.271,17,1026079,1105950,1986,1684,571,0.2874,-0.1519
newsale,NORMANTON PARK,57 NORMANTON PARK,55,05,Central Region,LH,24,2021-10-11,1066,1238,172,0.162,22,2064950,2075000,1938,1676,58,0.0301,-0.1349
newsale,NORMANTON PARK,57 NORMANTON PARK,56,05,Central Region,LH,24,2022-03-17,1195,1346,151,0.126,18,2297972,2391000,1923,1777,617,0.321,-0.0761
newsale,NORMANTON PARK,57 NORMANTON PARK,57,05,Central Region,LH,24,2021-11-14,667,797,129,0.194,21,1295012,1403000,1940,1761,836,0.4308,-0.0923
newsale,NORMANTON PARK,57 NORMANTON PARK,58,05,Central Region,LH,24,2021-08-15,657,786,129,0.197,22,1260398,1368000,1920,1741,833,0.434,-0.093
newsale,NORMANTON PARK,57 NORMANTON PARK,59,05,Central Region,LH,24,2021-11-01,936,1066,129,0.138,20,1735426,1806000,1853,1695,546,0.2948,-0.0855
newsale,NORMANTON PARK,57 NORMANTON PARK,60,05,Central Region,LH,24,2022-04-21,850,980,129,0.152,21,1717380,1759000,2020,1796,322,0.1596,-0.1108
newsale,NORMANTON PARK,57 NORMANTON PARK,61,05,Central Region,LH,24,2022-04-09,527,657,129,0.245,21,1071056,1139000,2031,1735,526,0.2591,-0.1458
newsale,NORMANTON PARK,57 NORMANTON PARK,62,05,Central Region,LH,24,2022-03-31,527,657,129,0.245,22,1070639,1139000,2030,1735,529,0.2607,-0.1454
newsale,NORMANTON PARK,59 NORMANTON PARK,64,05,Central Region,LH,24,2022-03-05,1066,1238,172,0.162,22,2013276,2100000,1889,1696,504,0.2665,-0.102
newsale,NORMANTON PARK,59 NORMANTON PARK,65,05,Central Region,LH,24,2021-12-19,915,1012,97,0.106,20,1712178,1738000,1871,1718,267,0.1424,-0.0821
newsale,NORMANTON PARK,59 NORMANTON PARK,66,05,Central Region,LH,24,2021-07-17,646,753,108,0.167,22,1183675,1273000,1833,1689,830,0.4528,-0.0782
newsale,NORMANTON PARK,59 NORMANTON PARK,67,05,Central Region,LH,24,2021-03-14,635,753,118,0.186,22,1158828,1213836,1825,1611,465,0.2546,-0.1171
newsale,NORMANTON PARK,59 NORMANTON PARK,68,05,Central Region,LH,24,2021-07-23,904,1023,118,0.131,21,1692124,1708000,1871,1670,134,0.0716,-0.1075
newsale,NORMANTON PARK,59 NORMANTON PARK,69,05,Central Region,LH,24,2021-12-25,947,1076,129,0.136,12,1777032,1841000,1876,1710,495,0.264,-0.0883
newsale,NORMANTON PARK,59 NORMANTON PARK,70,05,Central Region,LH,24,2022-03-09,527,646,118,0.224,9,1005720,1118000,1907,1731,948,0.4973,-0.0922
newsale,NORMANTON PARK,59 NORMANTON PARK,71,05,Central Region,LH,24,2022-03-21,527,646,118,0.224,19,1027231,1118000,1948,1731,767,0.3936,-0.1112
newsale,NORMANTON PARK,61 NORMANTON PARK,72,05,Central Region,LH,24,2021-01-15,484,581,97,0.2,22,886373,920304,1830,1583,350,0.1914,-0.1348
newsale,NORMANTON PARK,61 NORMANTON PARK,73,05,Central Region,LH,24,2021-08-01,915,1033,118,0.129,22,1639590,1691000,1792,1636,434,0.2423,-0.0868
newsale,NORMANTON PARK,61 NORMANTON PARK,74,05,Central Region,LH,24,2022-03-28,936,1055,118,0.126,18,1771798,1851000,1892,1755,669,0.3536,-0.0726
newsale,NORMANTON PARK,61 NORMANTON PARK,75,05,Central Region,LH,24,2021-11-11,667,797,129,0.194,5,1221635,1382000,1831,1735,1242,0.6782,-0.0522
newsale,NORMANTON PARK,61 NORMANTON PARK,76,05,Central Region,LH,24,2021-11-14,657,786,129,0.197,4,1220019,1377000,1858,1752,1215,0.6541,-0.0569
newsale,NORMANTON PARK,61 NORMANTON PARK,77,05,Central Region,LH,24,2022-04-02,1076,1227,151,0.14,19,2111200,2150000,1961,1752,257,0.1313,-0.1067
newsale,NORMANTON PARK,61 NORMANTON PARK,78,05,Central Region,LH,24,2021-08-09,947,1076,129,0.136,22,1715608,1731000,1811,1608,119,0.0658,-0.1121
newsale,NORMANTON PARK,61 NORMANTON PARK,79,05,Central Region,LH,24,2021-06-25,495,603,108,0.217,22,910619,988000,1839,1639,719,0.3909,-0.1088
newsale,NORMANTON PARK,61 NORMANTON PARK,80,05,Central Region,LH,24,2021-05-08,495,603,108,0.217,22,910619,971000,1839,1611,561,0.305,-0.1241
newsale,NORTH PARK RESIDENCES,15 YISHUN CENTRAL 1,01,27,North Region,LH,13,2017-05-07,829,1023,194,0.234,8,1119132,1146600,1350,1121,142,0.105,-0.1696
newsale,NORTH PARK RESIDENCES,15 YISHUN CENTRAL 1,02,27,North Region,LH,13,2017-05-10,700,872,172,0.246,5,970326,996300,1387,1143,151,0.1087,-0.176
newsale,NORTH PARK RESIDENCES,15 YISHUN CENTRAL 1,03,27,North Region,LH,13,2015-11-15,560,689,129,0.231,9,823446,836600,1471,1214,102,0.0692,-0.1745
